# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN CsIShield
RP 51125       0.00   4.84043e+00
RP 51126      40.40   5.31876e-07
RP 51126      17.70   7.67663e-07
RP 51126       0.00   2.92959e+00
RP 51127       0.00   1.78323e+00
RP 51128       0.00   1.40111e+00
RP 51129       0.00   1.65585e+00
RP 51130       0.00   3.82120e-01
RP 52109       0.00   2.55394e-01
RP 52110       0.00   1.14636e+00
RP 52111       0.00   8.91615e-01
RP 52112       0.00   2.92959e+00
RP 52113       0.00   5.47705e+00
RP 52114       0.00   1.42658e+01
RP 52115       0.00   1.88512e+01
RP 52116       0.00   3.85941e+01
RP 52117       0.00   5.00577e+01
RP 52118       0.00   7.98630e+01
RP 52119       0.00   1.11960e+02
RP 52121     293.97   1.82269e-01
RP 52121       0.00   2.14443e+02
RP 52123     247.47   1.00589e-02
RP 52123       0.00   -2.81060e-14
RP 52125     144.78   8.84039e-01
RP 52127      88.23   2.13546e-01
RP 52127       0.00   3.09291e+01
RP 52128       0.00   0.00000e+00
RP 52129     105.51   2.68908e-01
RP 52129       0.00   1.08266e+01
RP 52130       0.00   0.00000e+00
RP 52131       0.00   1.03172e+01
RP 53114       0.00   3.82120e-01
RP 53115       0.00   1.40111e+00
RP 53116       0.00   4.84018e+00
RP 53117       0.00   9.29825e+00
RP 53118       0.00   1.98702e+01
RP 53119       0.00   3.33709e+01
RP 53120       0.00   7.52139e+01
RP 53121       0.00   1.20878e+02
RP 53122       0.00   1.73228e+02
RP 53123       0.00   2.59817e+02
RP 53124       0.00   2.11567e+02
RP 53125       0.00   4.35983e+02
RP 53126       0.00   6.41707e+02
RP 53128       0.00   2.08765e+02
RP 53129       0.00   1.31114e-06
RP 53130       0.00   1.51574e+01
RP 53131       0.00   2.47104e+01
RP 53132       0.00   6.36866e-01
RP 54113       0.00   1.27250e-01
RP 54114       0.00   2.54747e-01
RP 54115       0.00   6.36866e-01
RP 54116       0.00   2.80221e+00
RP 54117       0.00   2.54747e+00
RP 54118       0.00   8.40664e+00
RP 54119       0.00   9.17001e+00
RP 54120       0.00   2.28635e+01
